framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_16.json,compile,65537,1,2,42385876,49512,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_16.json,setup,65537,1,2,167886939,1095610,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_16.json,witness,65537,1,2,41730516,1048,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_16.json,prove,65537,1,2,226099196,83390,384,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_16.json,verify,65537,1,2,213919425,950,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_17.json,compile,131073,1,2,67040520,95906,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_17.json,setup,131073,1,2,302202593,2162630,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_17.json,witness,131073,1,2,67931809,1048,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_17.json,prove,131073,1,2,380100441,156276,384,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_17.json,verify,131073,1,2,378027556,883,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_18.json,compile,262145,1,2,106781361,184414,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_18.json,setup,262145,1,2,561468808,4301911,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_18.json,witness,262145,1,2,111912830,1048,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_18.json,prove,262145,1,2,722087953,298657,384,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_18.json,verify,262145,1,2,745156625,801,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_19.json,compile,524289,1,2,171629044,369870,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_19.json,setup,524289,1,2,1095815073,8571484,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_19.json,witness,524289,1,2,169877286,1048,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_19.json,prove,524289,1,2,1419014315,519029,384,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_19.json,verify,524289,1,2,1440111588,812,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_20.json,compile,1048577,1,2,329211926,727045,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_20.json,setup,1048577,1,2,2164590665,17110017,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_20.json,witness,1048577,1,2,318239252,1048,0,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_20.json,prove,1048577,1,2,2771548550,980753,384,1,
gnark,circuit,groth16,bn254,exponentiate,input/circuit/exponentiate_2/input_20.json,verify,1048577,1,2,2874222188,809,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_10.json,compile,1025,1,2,17718126,1048,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_10.json,setup,1025,1,2,51338094,66080,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_10.json,witness,1025,1,2,17691912,1048,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_10.json,prove,1025,1,2,51790292,4857,576,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_10.json,verify,1025,1,2,51842721,1381,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_11.json,compile,2049,1,2,18570094,3037,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_11.json,setup,2049,1,2,64012756,130995,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_11.json,witness,2049,1,2,18596308,1048,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_11.json,prove,2049,1,2,65166190,6826,576,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,2,64622241,1317,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,2,18386593,4251,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_12.json,setup,4097,1,2,68167739,190139,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_12.json,witness,4097,1,2,18596308,1048,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_12.json,prove,4097,1,2,68731348,9976,576,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_12.json,verify,4097,1,2,68344686,1342,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_13.json,compile,8193,1,2,23380436,7420,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_13.json,setup,8193,1,2,74472302,303448,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_13.json,witness,8193,1,2,23354222,1048,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_13.json,prove,8193,1,2,73816942,17077,576,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_13.json,verify,8193,1,2,73109153,1490,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_14.json,compile,16385,1,2,26866952,13611,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_14.json,setup,16385,1,2,87010574,533915,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_14.json,witness,16385,1,2,26840737,1048,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_14.json,prove,16385,1,2,102449432,32893,576,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_14.json,verify,16385,1,2,102999934,1565,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_15.json,compile,32769,1,2,31192328,24963,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_15.json,setup,32769,1,2,126907467,995557,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_15.json,witness,32769,1,2,31480686,1048,0,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_15.json,prove,32769,1,2,159254612,61910,576,1,
gnark,circuit,groth16,bls12_381,exponentiate,input/circuit/exponentiate_2/input_15.json,verify,32769,1,2,158992468,1333,0,1,
