framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,prove,1015833,2080,0,1478598656,1280000,707,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_11.json,verify,1015833,2080,0,593100800,820000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,compile,29636,64,0,261595136,2110000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,witness,29636,64,0,66433024,100000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,setup,29636,64,0,893911040,22360000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,prove,29636,64,0,1808953344,1410000,707,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,prove,29636,64,0,124477440,100000,707,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_5.json,verify,29636,64,0,594612224,740000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,compile,59793,96,0,435957760,3460000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,witness,59793,96,0,72077312,160000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,setup,59793,96,0,1563885568,29370000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,prove,59793,96,0,2416504832,1830000,708,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,prove,59793,96,0,244097024,210000,708,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_6.json,verify,59793,96,0,593870848,770000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,compile,90633,160,0,653844480,4960000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,witness,90633,160,0,82628608,220000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,setup,90633,160,0,1713586176,29990000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,prove,90633,160,0,2613899264,2320000,706,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,prove,90633,160,0,468197376,380000,706,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_7.json,verify,90633,160,0,594186240,810000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,compile,152313,288,0,920961024,7790000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,witness,152313,288,0,100708352,340000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,setup,152313,288,0,2265784320,33790000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,prove,152313,288,0,3575197696,3450000,707,1
circom/rapidsnark,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,prove,152313,288,0,919314432,620000,707,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_8.json,verify,152313,288,0,594038784,810000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,compile,275673,544,0,1631002624,13840000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,witness,275673,544,0,140771328,590000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,setup,275673,544,0,3302985728,40300000,,1
circom/snarkjs,circuit,groth16,bn128,sha256,input/circuit/sha256/bytes/input_9.json,prove,275673,544,0,5275123712,5350000,706,1
