framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,54392072,1756,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,54392072,1860,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,55178504,1804,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,54654216,1738,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,54916360,1801,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,54981896,1817,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,54129928,1792,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,53867784,1793,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_11.json,verify,2049,1,1,54654216,1778,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,1,18937096,3647,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,1,18937096,3668,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,1,18674952,3619,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,1,18412808,3792,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,1,18412808,3627,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,1,18412808,3682,0,1,
gnark,circuit,plonk,bn254,exponentiate,input/circuit/exponentiate_2/input_12.json,compile,4097,1,1,18937096,3690,0,1,
